"Deployment","Year","Lured","DateTime","Series","Photos","Species","Sex","Age","Individuals","Duration","DeploymentYear"
"OG-ABMI-701-61-32",2019,"y",2019-07-26 14:37:36,13879,1,"Black Bear","Unkn","Adult",1,6.181914064,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-06-16 15:47:22,13880,4,"White-tailed Deer","Male","Adult",1,12.954331846,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-03-20 15:14:37,13881,50,"Woodland Caribou","Unkn","Adult",1.24,133.638451598692,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-03-20 15:23:06,13882,10,"Woodland Caribou","Unkn","Adult",1,40.4858363330699,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-04-08 03:37:06,13883,7,"Woodland Caribou","Unkn","Adult",1,22.773854324,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-05-09 21:07:36,13884,14,"Woodland Caribou","Unkn","Adult",1,37.773854324,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-05-14 12:43:26,13885,7,"Woodland Caribou","Unkn","Adult",1,21.773854324,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-05-14 12:45:44,13886,5,"Woodland Caribou","Unkn","Adult",1,13.773854324,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-05-16 22:10:01,13887,7,"Woodland Caribou","Unkn","Adult",1,15.773854324,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-06-21 07:48:46,13888,4,"Woodland Caribou","Unkn","Adult",1,10.773854324,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-07-14 14:46:23,13889,1,"Woodland Caribou","Unkn","Adult",1,4.773854324,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-32",2019,"y",2019-07-25 11:39:10,13890,4,"Woodland Caribou","Unkn","Adult",1,9.773854324,"OG-ABMI-701-61-32_2019"
"OG-ABMI-701-61-33",2019,"n",2019-04-15 17:32:16,13891,3,"Black Bear","Unkn","Adult",1,9.181914064,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-04-19 08:56:57,13892,5,"Black Bear","Unkn","Adult",1,17.181914064,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-04-19 08:57:15,13893,4,"Black Bear","Unkn","Adult",1,14.181914064,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-05-27 16:42:01,13894,9,"Black Bear","Unkn","Adult",1,78.3366283605137,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-13 23:03:36,13895,7,"Black Bear","Unkn","Adult",1,18.181914064,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-18 20:15:42,13896,5,"Black Bear","Unkn","Adult",1,22.181914064,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-24 22:39:16,13897,1,"Black Bear","Unkn","Adult",1,6.181914064,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-05-10 12:42:45,13898,14,"Moose","Unkn","Adult",1,57.2650786585677,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-04-08 01:25:30,13899,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-04-14 04:41:09,13900,2,"Snowshoe Hare","Unkn","Adult",1,16.66675689,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-04-27 23:29:07,13901,2,"Snowshoe Hare","Unkn","Adult",1,11.66675689,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-05-10 22:21:39,13902,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-05-11 01:21:36,13903,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-05-11 01:24:07,13904,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-05-13 23:55:13,13905,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-05 23:33:15,13906,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-28 23:09:28,13907,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-28 23:53:59,13908,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-05-23 05:18:30,13909,42,"White-tailed Deer","Male","Adult",1,222.438919353726,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-05-28 11:17:09,13910,2,"White-tailed Deer","Male","Adult",1,6.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-08 07:58:04,13911,11,"White-tailed Deer","Male","Adult",1.36363636363636,28.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-08 09:34:38,13912,12,"White-tailed Deer","Male","Adult",1.16666666666667,25.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-08 12:46:46,13913,8,"White-tailed Deer","Male","Adult",1,25.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-19 14:43:40,13914,4,"White-tailed Deer","Female","Adult",1,9.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-19 14:48:53,13915,1,"White-tailed Deer","Female","Adult",1,4.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-25 20:30:57,13916,9,"White-tailed Deer","Male","Adult",1,41.8189291206916,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-25 20:44:32,13917,3,"White-tailed Deer","Male","Adult",1,6.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-27 13:57:53,13918,1,"White-tailed Deer","Male","Adult",1,4.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-30 06:28:29,13919,4,"White-tailed Deer","Female","Adult",1,13.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-06-30 12:30:25,13920,2,"White-tailed Deer","Female","Adult",1,6.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-08 21:12:11,13921,11,"White-tailed Deer","Male","Adult",1,27.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-14 10:11:33,13922,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-15 11:43:21,13923,4,"White-tailed Deer","Female","Adult",1,10.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-17 16:08:43,13924,1,"White-tailed Deer","Female","Adult",1,4.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-18 06:49:01,13925,3,"White-tailed Deer","Female","Adult",1,7.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-19 07:30:17,13926,7,"White-tailed Deer","Male","Adult",1,20.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-21 18:16:02,13927,2,"White-tailed Deer","Male","Adult",1,5.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-23 17:01:20,13928,2,"White-tailed Deer","Male","Adult",1,6.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-27 07:31:39,13929,3,"White-tailed Deer","Female","Adult",1,7.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-28 07:01:50,13930,1,"White-tailed Deer","Female","Adult",1,4.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-08-02 10:52:15,13931,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-33",2019,"n",2019-07-30 06:00:05,13932,8,"Woodland Caribou","Unkn","Adult",1,15.773854324,"OG-ABMI-701-61-33_2019"
"OG-ABMI-701-61-34",2019,"y",2019-04-14 18:28:16,13933,3,"Black Bear","Unkn","Adult",1,12.181914064,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-04-14 18:34:48,13934,1,"Black Bear","Unkn","Adult",1,6.181914064,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-23 12:09:12,13935,3,"Black Bear","Unkn","Adult",1,30.1761312616745,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-07-24 20:05:57,13936,3,"Black Bear","Unkn","Adult",1,21.181914064,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-07-30 07:17:30,13937,1,"Black Bear","Unkn","Adult",1,6.181914064,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-07-10 08:30:00,13938,7,"Moose","Female","Adult",1,15.493406794,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-03-19 13:33:40,13939,1,"Red Squirrel","Unkn","Adult",1,7.374206128,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-03-14 05:00:43,13940,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-04-22 06:59:29,13941,4,"White-tailed Deer","Unkn","Adult",1,9.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-05-16 10:57:50,13942,6,"White-tailed Deer","Male","Adult",1,14.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-05-16 10:58:34,13943,5,"White-tailed Deer","Male","Adult",1,11.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-04 09:31:02,13944,5,"White-tailed Deer","Female","Adult",1,20.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-04 09:57:05,13945,10,"White-tailed Deer","Female","Adult",1,78.3718842777716,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-08 09:18:47,13946,1,"White-tailed Deer","Male","Adult",1,4.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-09 05:52:13,13947,4,"White-tailed Deer","Male","Adult",1,10.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-09 17:55:44,13948,3,"White-tailed Deer","Female","Adult",1,8.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-13 08:23:13,13949,6,"White-tailed Deer","Female","Adult",1,36.1722481605602,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-14 12:26:24,13950,9,"White-tailed Deer","Female","Adult",1,30.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-16 16:26:18,13951,6,"White-tailed Deer","Male","Adult",1,30.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-18 04:22:06,13952,7,"White-tailed Deer","Male","Adult",1,18.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-18 15:10:39,13953,1,"White-tailed Deer","Female","Adult",1,4.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-18 16:46:47,13954,5,"White-tailed Deer","Female","Adult",1,18.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-21 05:16:54,13955,1,"White-tailed Deer","Female","Adult",1,4.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-24 08:10:32,13956,3,"White-tailed Deer","Male","Adult",1,8.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-25 05:12:21,13957,9,"White-tailed Deer","Male","Adult",1,18.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-26 14:05:26,13958,4,"White-tailed Deer","Female","Adult",1,27.3718842777716,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-26 14:06:01,13959,4,"White-tailed Deer","Female","Adult",1,8.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-28 06:40:31,13960,9,"White-tailed Deer","Male","Adult",1,35.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-29 17:52:40,13961,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-30 15:46:51,13962,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-07-03 17:30:56,13963,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-07-07 13:30:26,13964,2,"White-tailed Deer","Male","Adult",1,5.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-07-16 07:37:58,13965,14,"White-tailed Deer","Female","Adult",1,57.954331846,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-05-02 17:17:53,13966,14,"Woodland Caribou","Unkn","Adult",1,38.773854324,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-34",2019,"y",2019-06-08 17:56:30,13967,11,"Woodland Caribou","Unkn","Adult",1.09090909090909,24.773854324,"OG-ABMI-701-61-34_2019"
"OG-ABMI-701-61-35",2019,"n",2019-06-27 09:47:08,13968,4,"Black Bear","Unkn","Adult",1,11.181914064,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-03-13 05:36:01,13969,2,"Snowshoe Hare","Unkn","Adult",1,27.66675689,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-03-14 03:36:43,13970,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-03-15 01:29:47,13971,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-03-19 06:27:52,13972,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-04-08 03:54:23,13973,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-04-13 01:26:05,13974,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-04-18 05:49:38,13975,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-05-21 23:59:03,13976,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-04-07 11:37:02,13977,10,"Woodland Caribou","Unkn","Adult",1,21.773854324,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-04-07 11:48:57,13978,2,"Woodland Caribou","Unkn","Adult",1,5.773854324,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-07-11 23:05:35,13979,5,"Woodland Caribou","Unkn","Adult",1,11.773854324,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-07-14 00:27:10,13980,6,"Woodland Caribou","Unkn","Adult",1,15.773854324,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-35",2019,"n",2019-07-17 16:04:17,13981,6,"Woodland Caribou","Unkn","Adult",1,15.773854324,"OG-ABMI-701-61-35_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-23 14:54:24,13982,9,"Black Bear","Unkn","Adult",1,23.181914064,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-23 14:57:31,13983,7,"Black Bear","Unkn","Adult",1,24.181914064,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-23 14:57:53,13984,2,"Black Bear","Unkn","Adult",1,7.181914064,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-24 09:20:14,13985,1,"Black Bear","Unkn","Adult",1,6.181914064,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-24 09:20:19,13986,22,"Black Bear","Unkn","Adult",1,143.888671355956,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-05-04 12:39:23,13987,23,"Black Bear","Unkn","Adult",1,73.5710612129838,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-05-04 12:40:50,13988,2,"Black Bear","Unkn","Adult",1,10.181914064,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-05-04 12:41:12,13989,10,"Black Bear","Unkn","Adult",1,23.181914064,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-05-04 12:41:42,13990,16,"Black Bear","Unkn","Adult",1,56.181914064,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-07-18 10:48:27,13991,2,"Black Bear","Unkn","Adult",1,23.5986162074598,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-21 07:17:15,13992,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-05-04 15:30:59,13993,5,"Canada Lynx","Unkn","Adult",1,16.8679801,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-08-02 08:24:31,13994,2,"Coyote","Unkn","Adult",1,13.644688645,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-05-08 23:52:38,13995,7,"Moose","Male","Adult",1,14.493406794,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-16 11:50:08,13996,1,"Red Squirrel","Unkn","Adult",1,7.374206128,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-13 01:33:59,13997,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-14 23:35:10,13998,3,"Snowshoe Hare","Unkn","Adult",1,22.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-15 03:52:41,13999,2,"Snowshoe Hare","Unkn","Adult",1,27.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-15 04:04:26,14000,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-17 06:09:46,14001,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-17 06:47:19,14002,3,"Snowshoe Hare","Unkn","Adult",1,17.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-17 06:47:56,14003,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-18 02:51:20,14004,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-20 04:54:11,14005,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-21 02:24:34,14006,3,"Snowshoe Hare","Unkn","Adult",1,22.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-21 21:24:53,14007,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-24 04:48:56,14008,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-24 10:06:11,14009,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-25 03:32:39,14010,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-25 03:46:27,14011,2,"Snowshoe Hare","Unkn","Adult",1,18.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-28 05:09:53,14012,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-29 23:58:44,14013,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-31 02:59:07,14014,3,"Snowshoe Hare","Unkn","Adult",1,43.051514667857,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-03-31 06:29:45,14015,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-05 06:16:39,14016,4,"Snowshoe Hare","Unkn","Adult",1,25.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-06 06:18:28,14017,2,"Snowshoe Hare","Unkn","Adult",1,11.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-07 23:14:30,14018,3,"Snowshoe Hare","Unkn","Adult",1,36.9185461799682,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-10 04:52:17,14019,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-11 05:53:34,14020,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-14 09:11:25,14021,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-16 09:42:39,14022,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-36",2019,"y",2019-04-17 03:27:12,14023,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"OG-ABMI-701-61-36_2019"
"OG-ABMI-701-61-37",2019,"n",2019-03-27 13:56:26,14024,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-04-01 12:46:19,14025,4,"White-tailed Deer","Unkn","Adult",1,9.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-04-30 15:42:59,14026,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-01 08:56:15,14027,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-03 12:52:35,14028,16,"White-tailed Deer","Unkn","Adult",1,110.190440355066,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-03 16:00:48,14029,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-07 17:02:01,14030,2,"White-tailed Deer","Unkn","Adult",1,6.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-11 09:10:46,14031,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-13 13:54:49,14032,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-13 13:57:20,14033,2,"White-tailed Deer","Unkn","Adult",2,6.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-16 06:47:05,14034,4,"White-tailed Deer","Male","Adult",1,10.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-20 15:30:51,14035,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-21 13:34:25,14036,1,"White-tailed Deer","Female","Adult",1,4.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-22 07:01:25,14037,6,"White-tailed Deer","Unkn","Adult",1,39.1722481605602,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-22 20:56:01,14038,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-23 09:04:10,14039,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-25 07:38:09,14040,2,"White-tailed Deer","Male","Adult",1,5.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-05-25 07:43:17,14041,6,"White-tailed Deer","Male","Adult",1,11.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-06-22 16:40:53,14042,3,"White-tailed Deer","Female","Adult",1,7.954331846,"OG-ABMI-701-61-37_2019"
"OG-ABMI-701-61-37",2019,"n",2019-07-29 18:10:58,14043,5,"White-tailed Deer","Male","Adult",1,9.954331846,"OG-ABMI-701-61-37_2019"
